timestamp,event,label
1779891307.070204,baseline_open_start,-1
1779891337.0883014,baseline_open_end,-1
1779891339.3910491,baseline_closed_start,-1
1779891369.4073858,baseline_closed_end,-1
1779891371.4127808,cue_on,2
1779891373.461578,mi_start,2
1779891378.4937794,mi_end,2
1779891382.5194523,cue_on,3
1779891384.551983,mi_start,3
1779891389.5665522,mi_end,3
1779891393.5934007,cue_on,0
1779891395.6251926,mi_start,0
1779891400.6560304,mi_end,0
1779891404.6842961,cue_on,3
1779891406.7146196,mi_start,3
1779891411.7464678,mi_end,3
1779891415.7722967,cue_on,0
1779891417.785724,mi_start,0
1779891422.8185291,mi_end,0
1779891426.8446887,cue_on,1
1779891428.8768482,mi_start,1
1779891433.9085252,mi_end,1
1779891437.9354422,cue_on,1
1779891439.9507554,mi_start,1
1779891444.9810834,mi_end,1
1779891449.0080745,cue_on,0
1779891451.0230312,mi_start,0
1779891456.0551887,mi_end,0
1779891460.080955,cue_on,2
1779891462.094889,mi_start,2
1779891467.109624,mi_end,2
1779891471.137733,cue_on,2
1779891473.1514754,mi_start,2
1779891478.1657975,mi_end,2
1779891482.19432,cue_on,1
1779891484.2080247,mi_start,1
1779891489.221792,mi_end,1
1779891493.2507803,cue_on,3
1779891495.2634475,mi_start,3
1779891500.2797174,mi_end,3
1779891504.3086631,cue_on,3
1779891506.320131,mi_start,3
1779891511.3367658,mi_end,3
1779891515.363618,cue_on,2
1779891517.3769176,mi_start,2
1779891522.3914783,mi_end,2
1779891526.4204142,cue_on,0
1779891528.4329078,mi_start,0
1779891533.4485304,mi_end,0
1779891537.4752786,cue_on,0
1779891539.4895346,mi_start,0
1779891544.5037947,mi_end,0
1779891548.5307653,cue_on,3
1779891550.5476532,mi_start,3
1779891555.560437,mi_end,3
1779891559.5894592,cue_on,1
1779891561.602669,mi_start,1
1779891566.6162176,mi_end,1
1779891570.6457207,cue_on,1
1779891572.6579988,mi_start,1
1779891577.6728303,mi_end,1
1779891581.701577,cue_on,2
1779891583.714518,mi_start,2
1779891588.7310176,mi_end,2
